id,no answer,very important,quite important,not important,not at all important
6746,0.014897143,0.206303595,0.284796640,0.285450992,0.208551630
6747,0.014860753,0.206383331,0.284614856,0.285556601,0.208584459
6748,0.014887531,0.206323808,0.284746614,0.285480554,0.208561494
6749,0.014901038,0.206294209,0.284817056,0.285440005,0.208547692
6750,0.014860839,0.206383192,0.284614095,0.285556947,0.208584928
6751,0.014901397,0.206294286,0.284830558,0.285433144,0.208540615
6752,0.014855396,0.206395152,0.284586295,0.285572867,0.208590289
6753,0.014850544,0.206406193,0.284562441,0.285586606,0.208594216
6754,0.014919011,0.206255622,0.284906911,0.285387103,0.208531354
6755,0.014855213,0.206395818,0.284585619,0.285573246,0.208590103
6756,0.014853472,0.206399445,0.284576815,0.285578302,0.208591966
6757,0.014901177,0.206293739,0.284815501,0.285440723,0.208548860
6758,0.014916070,0.206262024,0.284892012,0.285395764,0.208534129
6759,0.014896759,0.206304415,0.284794702,0.285452136,0.208551988
6760,0.014855403,0.206395102,0.284586279,0.285572873,0.208590343
6761,0.014915060,0.206264235,0.284886897,0.285398730,0.208535078
6762,0.014901035,0.206294198,0.284817035,0.285440020,0.208547712
6763,0.014855213,0.206395818,0.284585624,0.285573245,0.208590100
6764,0.014887425,0.206324989,0.284747783,0.285479266,0.208560537
6765,0.014855392,0.206395317,0.284586457,0.285572795,0.208590039
6766,0.014844019,0.206421552,0.284531974,0.285603556,0.208598898
6767,0.014871410,0.206359432,0.284665893,0.285527078,0.208576188
6768,0.014879354,0.206342863,0.284707469,0.285502545,0.208567769
6769,0.014879369,0.206342884,0.284707532,0.285502464,0.208567750
6770,0.014860867,0.206384055,0.284615419,0.285555525,0.208584134
6771,0.014845671,0.206419032,0.284541815,0.285597183,0.208596300
6772,0.014879361,0.206342888,0.284707499,0.285502506,0.208567746
6773,0.014853485,0.206399537,0.284576983,0.285578154,0.208591841
6774,0.014843942,0.206421622,0.284532782,0.285603158,0.208598495
6775,0.014916885,0.206260347,0.284896309,0.285393204,0.208533255
6776,0.014896785,0.206304294,0.284794755,0.285452079,0.208552087
6777,0.014871355,0.206359760,0.284666475,0.285526823,0.208575586
6778,0.014880010,0.206344557,0.284717921,0.285494646,0.208562865
6779,0.014862866,0.206379262,0.284631287,0.285547592,0.208578994
6780,0.014871398,0.206359621,0.284666028,0.285527026,0.208575927
6781,0.014845683,0.206418786,0.284541618,0.285597270,0.208596644
6782,0.014856667,0.206393581,0.284594635,0.285567373,0.208587744
6783,0.014919835,0.206252910,0.284909500,0.285386245,0.208531510
6784,0.014910638,0.206273031,0.284863163,0.285413103,0.208540064
6785,0.014850544,0.206406193,0.284562441,0.285586606,0.208594216
6786,0.014913190,0.206269370,0.284879488,0.285402368,0.208535585
6787,0.015182507,0.203168987,0.281629825,0.288925078,0.211093603
6788,0.014880020,0.206344406,0.284717816,0.285494686,0.208563073
6789,0.014919729,0.206254108,0.284910701,0.285384914,0.208530548
6790,0.014845837,0.206419486,0.284544299,0.285595007,0.208595372
6791,0.014880024,0.206344428,0.284717925,0.285494619,0.208563004
6792,0.014919730,0.206254099,0.284910691,0.285384925,0.208530556
6793,0.015182507,0.203169063,0.281629894,0.288925036,0.211093499
6794,0.015182506,0.203169074,0.281629895,0.288925039,0.211093486
6795,0.014856680,0.206393364,0.284594454,0.285567452,0.208588049
6796,0.014853486,0.206399551,0.284576909,0.285578199,0.208591854
6797,0.014913201,0.206269328,0.284879363,0.285402433,0.208535675
6798,0.014916070,0.206262022,0.284891995,0.285395778,0.208534135
6799,0.014901861,0.206292782,0.284825623,0.285435398,0.208544337
6800,0.014896764,0.206304346,0.284794643,0.285452152,0.208552096
6801,0.015182502,0.203169061,0.281629878,0.288925058,0.211093499
6802,0.014898320,0.206300965,0.284802826,0.285447422,0.208550467
6803,0.014856669,0.206393588,0.284594640,0.285567380,0.208587721
6804,0.014856660,0.206393552,0.284594591,0.285567423,0.208587774
6805,0.014871396,0.206359623,0.284666017,0.285527033,0.208575930
6806,0.014910647,0.206272992,0.284863092,0.285413124,0.208540145
6807,0.014895140,0.206307923,0.284786449,0.285456887,0.208553601
6808,0.014855212,0.206395803,0.284585612,0.285573259,0.208590115
6809,0.014898324,0.206300968,0.284802837,0.285447412,0.208550459
6810,0.014919729,0.206254114,0.284910706,0.285384908,0.208530543
6811,0.014860870,0.206384114,0.284615464,0.285555485,0.208584066
6812,0.014887796,0.206324243,0.284749697,0.285478121,0.208560142
6813,0.014860777,0.206383467,0.284614816,0.285556578,0.208584363
6814,0.014845850,0.206419817,0.284544641,0.285594783,0.208594908
6815,0.014916882,0.206260343,0.284896310,0.285393214,0.208533250
6816,0.015182502,0.203169061,0.281629878,0.288925058,0.211093499
6817,0.014855396,0.206395409,0.284586527,0.285572725,0.208589943
6818,0.014887533,0.206323729,0.284746534,0.285480587,0.208561618
6819,0.014871420,0.206359511,0.284665966,0.285527001,0.208576102
6820,0.014843955,0.206421790,0.284532702,0.285603206,0.208598348
6821,0.014880074,0.206344276,0.284717303,0.285494911,0.208563436
6822,0.014866687,0.206371120,0.284644758,0.285538657,0.208578777
6823,0.014910522,0.206274201,0.284864473,0.285411781,0.208539022
6824,0.014850554,0.206405974,0.284562265,0.285586675,0.208594532
6825,0.014887790,0.206324310,0.284749775,0.285478044,0.208560081
6826,0.014901315,0.206295312,0.284831433,0.285432047,0.208539893
6827,0.014916882,0.206260343,0.284896311,0.285393214,0.208533250
6828,0.015182504,0.203169051,0.281629877,0.288925056,0.211093513
6829,0.014850567,0.206406210,0.284562548,0.285586496,0.208594179
6830,0.014896778,0.206304383,0.284794777,0.285452081,0.208551981
6831,0.014915061,0.206264246,0.284886906,0.285398717,0.208535071
6832,0.014860846,0.206383256,0.284614126,0.285556906,0.208584865
6833,0.014871340,0.206359866,0.284666775,0.285526657,0.208575361
6834,0.015182502,0.203169061,0.281629878,0.288925058,0.211093499
6835,0.014901053,0.206294161,0.284816867,0.285440091,0.208547828
6836,0.014855401,0.206395118,0.284586298,0.285572855,0.208590328
6837,0.014853471,0.206399710,0.284577044,0.285578160,0.208591615
6838,0.014910609,0.206273142,0.284863512,0.285412933,0.208539805
6839,0.014916068,0.206262040,0.284892021,0.285395754,0.208534117
6840,0.014860861,0.206383856,0.284615205,0.285555667,0.208584411
6841,0.014915058,0.206264260,0.284886931,0.285398698,0.208535054
6842,0.015182502,0.203169061,0.281629878,0.288925058,0.211093499
6843,0.014895128,0.206307981,0.284786484,0.285456899,0.208553508
6844,0.014843938,0.206421612,0.284532726,0.285603204,0.208598521
6845,0.014887788,0.206324207,0.284749663,0.285478157,0.208560186
6846,0.014843927,0.206421854,0.284532921,0.285603125,0.208598173
6847,0.014909433,0.206276576,0.284858797,0.285415053,0.208540142
6848,0.014900480,0.206295618,0.284815801,0.285440842,0.208547259
6849,0.014880068,0.206344251,0.284717268,0.285494951,0.208563463
6850,0.014919011,0.206255622,0.284906910,0.285387103,0.208531354
6851,0.015182504,0.203169051,0.281629877,0.288925056,0.211093513
6852,0.014862943,0.206379675,0.284630234,0.285547414,0.208579734
6853,0.015182502,0.203169061,0.281629878,0.288925058,0.211093499
6854,0.014855225,0.206395591,0.284585433,0.285573337,0.208590415
6855,0.014866691,0.206371108,0.284644719,0.285538675,0.208578807
6856,0.014887802,0.206324116,0.284749620,0.285478160,0.208560303
6857,0.014873620,0.206367531,0.284854980,0.285431854,0.208472016
6858,0.014871404,0.206359462,0.284665886,0.285527091,0.208576157
6859,0.014909394,0.206276726,0.284859267,0.285414826,0.208539786
6860,0.014899818,0.206297695,0.284822836,0.285437650,0.208542003
6861,0.014909333,0.206276893,0.284859915,0.285414529,0.208539330
6862,0.014845695,0.206419096,0.284541916,0.285597065,0.208596228
6863,0.014913204,0.206269300,0.284879337,0.285402459,0.208535700
6864,0.014898321,0.206300953,0.284802817,0.285447435,0.208550474
6865,0.014919013,0.206255607,0.284906903,0.285387114,0.208531363
6866,0.014896763,0.206304337,0.284794641,0.285452152,0.208552106
6867,0.014913202,0.206269305,0.284879347,0.285402457,0.208535689
6868,0.014850542,0.206406217,0.284562465,0.285586579,0.208594197
6869,0.014919732,0.206254146,0.284910741,0.285384867,0.208530513
6870,0.014880067,0.206344261,0.284717278,0.285494939,0.208563454
6871,0.014919742,0.206254055,0.284910673,0.285384955,0.208530575
6872,0.014919730,0.206254105,0.284910696,0.285384918,0.208530551
6873,0.014843884,0.206421808,0.284533351,0.285602909,0.208598048
6874,0.005914216,0.235342043,0.424414428,0.214871151,0.119458162
6875,0.014916880,0.206260356,0.284896307,0.285393210,0.208533247
6876,0.015182502,0.203169061,0.281629878,0.288925058,0.211093499
6877,0.014900026,0.206297088,0.284820673,0.285438626,0.208543587
6878,0.014879449,0.206341767,0.284706423,0.285503726,0.208568635
6879,0.014843988,0.206421651,0.284532650,0.285603139,0.208598571
6880,0.014855219,0.206395523,0.284585387,0.285573380,0.208590492
6881,0.014915059,0.206264260,0.284886931,0.285398697,0.208535054
6882,0.014919728,0.206254130,0.284910720,0.285384891,0.208530531
6883,0.014916070,0.206262026,0.284892013,0.285395756,0.208534136
6884,0.014871404,0.206359463,0.284665887,0.285527090,0.208576156
6885,0.014901118,0.206293949,0.284816196,0.285440391,0.208548346
6886,0.014910650,0.206273008,0.284863069,0.285413132,0.208540141
6887,0.005914211,0.235342203,0.424414558,0.214871047,0.119457981
6888,0.014915059,0.206264241,0.284886907,0.285398711,0.208535081
6889,0.014895131,0.206307911,0.284786409,0.285456936,0.208553613
6890,0.014872552,0.206371096,0.284866557,0.285426534,0.208463261
6891,0.014916883,0.206260347,0.284896289,0.285393218,0.208533264
6892,0.014872554,0.206371064,0.284866574,0.285426525,0.208463283
6893,0.014913202,0.206269306,0.284879345,0.285402457,0.208535690
6894,0.014880027,0.206344563,0.284717966,0.285494585,0.208562859
6895,0.014916070,0.206262033,0.284892016,0.285395755,0.208534126
6896,0.005914219,0.235342217,0.424414657,0.214870949,0.119457958
6897,0.015182502,0.203169061,0.281629878,0.288925058,0.211093499
6898,0.014850539,0.206405995,0.284562484,0.285586571,0.208594411
6899,0.014855224,0.206395573,0.284585421,0.285573352,0.208590430
6900,0.014919737,0.206254013,0.284910609,0.285385019,0.208530622
6901,0.014860852,0.206384053,0.284615365,0.285555596,0.208584135
6902,0.014871943,0.206373073,0.284873020,0.285423592,0.208458372
6903,0.014860879,0.206384070,0.284615438,0.285555486,0.208584126
6904,0.014850555,0.206406149,0.284562473,0.285586563,0.208594260
6905,0.014887791,0.206324232,0.284749679,0.285478144,0.208560154
6906,0.014915058,0.206264260,0.284886924,0.285398702,0.208535056
6907,0.014855401,0.206395117,0.284586298,0.285572856,0.208590328
6908,0.014845683,0.206419080,0.284541883,0.285597107,0.208596247
6909,0.014880077,0.206344255,0.284717302,0.285494904,0.208563462
6910,0.014862858,0.206379161,0.284631140,0.285547704,0.208579137
6911,0.014919729,0.206254126,0.284910715,0.285384897,0.208530533
6912,0.014860864,0.206384084,0.284615404,0.285555541,0.208584107
6913,0.014887527,0.206323835,0.284746622,0.285480549,0.208561466
6914,0.014919012,0.206255617,0.284906913,0.285387103,0.208531356
6915,0.014855213,0.206395560,0.284585390,0.285573389,0.208590448
6916,0.014863068,0.206378465,0.284628868,0.285548749,0.208580851
6917,0.015182504,0.203169051,0.281629877,0.288925056,0.211093513
6918,0.014853473,0.206399784,0.284577122,0.285578103,0.208591518
6919,0.014909370,0.206276783,0.284859472,0.285414744,0.208539631
6920,0.014855401,0.206395373,0.284586526,0.285572715,0.208589985
6921,0.014850544,0.206406194,0.284562442,0.285586604,0.208594215
6922,0.014901050,0.206294232,0.284816945,0.285440043,0.208547730
6923,0.014866700,0.206370915,0.284644619,0.285538711,0.208579056
6924,0.014916067,0.206262052,0.284892022,0.285395744,0.208534115
6925,0.014896766,0.206304383,0.284794684,0.285452104,0.208552063
6926,0.014887524,0.206323875,0.284746665,0.285480505,0.208561432
6927,0.014887534,0.206323870,0.284746668,0.285480478,0.208561450
6928,0.014898322,0.206300951,0.284802811,0.285447438,0.208550479
6929,0.014866685,0.206371138,0.284644787,0.285538635,0.208578755
6930,0.014916882,0.206260344,0.284896319,0.285393209,0.208533246
6931,0.014900018,0.206297097,0.284820695,0.285438631,0.208543559
6932,0.014909309,0.206276950,0.284860120,0.285414446,0.208539174
6933,0.014866687,0.206371129,0.284644757,0.285538648,0.208578777
6934,0.014850555,0.206405961,0.284562252,0.285586690,0.208594542
6935,0.014850554,0.206406249,0.284562513,0.285586523,0.208594160
6936,0.014860733,0.206383465,0.284615210,0.285556405,0.208584188
6937,0.014910633,0.206273047,0.284863204,0.285413085,0.208540031
6938,0.014895137,0.206308009,0.284786521,0.285456859,0.208553474
6939,0.014880074,0.206344385,0.284717380,0.285494863,0.208563299
6940,0.014895134,0.206308005,0.284786527,0.285456860,0.208553475
6941,0.014853370,0.206400839,0.284578202,0.285576928,0.208590661
6942,0.014901169,0.206293796,0.284815638,0.285440641,0.208548755
6943,0.014916886,0.206260333,0.284896288,0.285393224,0.208533270
6944,0.014913205,0.206269287,0.284879325,0.285402474,0.208535710
6945,0.014901063,0.206294172,0.284816796,0.285440125,0.208547843
6946,0.014896760,0.206304413,0.284794701,0.285452126,0.208552001
6947,0.014910649,0.206272989,0.284863067,0.285413134,0.208540161
6948,0.014860867,0.206384066,0.284615422,0.285555514,0.208584130
6949,0.014887532,0.206323857,0.284746653,0.285480516,0.208561443
6950,0.014845839,0.206419754,0.284544582,0.285594842,0.208594983
6951,0.014901049,0.206294192,0.284816978,0.285440025,0.208547756
6952,0.014860856,0.206384020,0.284615363,0.285555586,0.208584174
6953,0.014899567,0.206298573,0.284825520,0.285436430,0.208539910
6954,0.014919732,0.206254051,0.284910654,0.285384919,0.208530644
6955,0.014872449,0.206372197,0.284867688,0.285425305,0.208462361
6956,0.014909435,0.206276584,0.284858808,0.285415041,0.208540133
6957,0.014872549,0.206371049,0.284866546,0.285426552,0.208463304
6958,0.014916068,0.206262039,0.284892012,0.285395749,0.208534133
6959,0.014872892,0.206369952,0.284862841,0.285428246,0.208466068
6960,0.014916071,0.206262015,0.284892001,0.285395777,0.208534136
6961,0.014901059,0.206294148,0.284816815,0.285440112,0.208547866
6962,0.014855405,0.206395427,0.284586572,0.285572681,0.208589914
6963,0.014919734,0.206254021,0.284910626,0.285384949,0.208530670
6964,0.014850529,0.206406240,0.284562682,0.285586493,0.208594056
6965,0.014916071,0.206262013,0.284891984,0.285395785,0.208534146
6966,0.014910626,0.206273081,0.284863330,0.285413019,0.208539944
6967,0.014916071,0.206262025,0.284892006,0.285395766,0.208534131
6968,0.014895135,0.206307993,0.284786512,0.285456874,0.208553486
6969,0.014887529,0.206323847,0.284746638,0.285480513,0.208561473
6970,0.014855411,0.206395159,0.284586354,0.285572791,0.208590285
6971,0.014871338,0.206359689,0.284666618,0.285526747,0.208575608
6972,0.014909352,0.206276864,0.284859719,0.285414620,0.208539444
6973,0.014916881,0.206260353,0.284896287,0.285393219,0.208533260
6974,0.014860844,0.206383006,0.284614120,0.285556930,0.208585100
6975,0.014895126,0.206308006,0.284786492,0.285456891,0.208553485
6976,0.014913203,0.206269302,0.284879344,0.285402456,0.208535695
6977,0.014887527,0.206323835,0.284746620,0.285480550,0.208561468
6978,0.014860855,0.206384051,0.284615367,0.285555586,0.208584140
6979,0.014871397,0.206359622,0.284666023,0.285527029,0.208575929
6980,0.014856650,0.206393509,0.284594531,0.285567489,0.208587821
6981,0.014919014,0.206255604,0.284906906,0.285387112,0.208531363
6982,0.014919841,0.206252906,0.284909495,0.285386242,0.208531516
6983,0.014896791,0.206304303,0.284794766,0.285452054,0.208552086
6984,0.014860805,0.206383303,0.284614459,0.285556780,0.208584653
6985,0.014916881,0.206260354,0.284896329,0.285393199,0.208533238
6986,0.015182502,0.203169061,0.281629878,0.288925058,0.211093499
6987,0.014855386,0.206395357,0.284586464,0.285572801,0.208589992
6988,0.014896767,0.206304391,0.284794719,0.285452125,0.208551998
6989,0.014916886,0.206260335,0.284896332,0.285393203,0.208533245
6990,0.014887532,0.206323878,0.284746659,0.285480495,0.208561436
6991,0.014866692,0.206370962,0.284644651,0.285538697,0.208578997
6992,0.014900380,0.206295919,0.284816845,0.285440375,0.208546482
6993,0.014916071,0.206262022,0.284892005,0.285395767,0.208534135
6994,0.014855386,0.206395357,0.284586466,0.285572801,0.208589990
6995,0.014916071,0.206262023,0.284892011,0.285395765,0.208534131
6996,0.014871396,0.206359623,0.284666017,0.285527033,0.208575930
6997,0.014880027,0.206344418,0.284717836,0.285494661,0.208563058
6998,0.014853477,0.206399771,0.284577094,0.285578117,0.208591542
6999,0.014898321,0.206300954,0.284802802,0.285447451,0.208550472
7000,0.014853370,0.206400838,0.284578177,0.285576941,0.208590674
7001,0.014910626,0.206273081,0.284863329,0.285413019,0.208539945
7002,0.014887795,0.206324257,0.284749711,0.285478106,0.208560131
7003,0.014919012,0.206255607,0.284906896,0.285387119,0.208531366
7004,0.014919733,0.206254034,0.284910652,0.285384992,0.208530589
7005,0.014916071,0.206262014,0.284891985,0.285395784,0.208534146
7006,0.014871344,0.206359800,0.284666649,0.285526719,0.208575488
7007,0.014896760,0.206304420,0.284794716,0.285452121,0.208551982
7008,0.014919012,0.206255628,0.284906930,0.285387086,0.208531345
7009,0.014856678,0.206393371,0.284594465,0.285567448,0.208588038
7010,0.014895133,0.206308030,0.284786530,0.285456848,0.208553458
7011,0.005914203,0.235342197,0.424414800,0.214870919,0.119457880
7012,0.014845829,0.206419531,0.284544302,0.285595017,0.208595320
7013,0.014919741,0.206253935,0.284910544,0.285385043,0.208530736
7014,0.014850566,0.206406008,0.284562314,0.285586618,0.208594494
7015,0.014919733,0.206254050,0.284910653,0.285384920,0.208530645
7016,0.014855401,0.206395107,0.284586292,0.285572866,0.208590333
7017,0.014895126,0.206307995,0.284786483,0.285456903,0.208553493
7018,0.014913204,0.206269298,0.284879335,0.285402461,0.208535702
7019,0.014850555,0.206405961,0.284562252,0.285586690,0.208594542
7020,0.014843997,0.206421498,0.284532343,0.285603351,0.208598810
7021,0.014913203,0.206269301,0.284879342,0.285402457,0.208535697
7022,0.014887532,0.206323765,0.284746576,0.285480524,0.208561604
7023,0.014860876,0.206384087,0.284615469,0.285555466,0.208584103
7024,0.014860870,0.206384056,0.284615416,0.285555518,0.208584141
7025,0.014910622,0.206273103,0.284863406,0.285412981,0.208539887
7026,0.014919729,0.206254108,0.284910700,0.285384914,0.208530549
7027,0.014887783,0.206324247,0.284749705,0.285478115,0.208560150
7028,0.014860806,0.206383374,0.284614562,0.285556692,0.208584565
7029,0.014850554,0.206405973,0.284562263,0.285586677,0.208594533
7030,0.014860854,0.206384065,0.284615384,0.285555569,0.208584127
7031,0.014901548,0.206294568,0.284829006,0.285433139,0.208541739
7032,0.014860822,0.206383262,0.284614223,0.285556899,0.208584794
7033,0.014910635,0.206273027,0.284863214,0.285413074,0.208540050
7034,0.014845799,0.206417958,0.284540799,0.285598273,0.208597170
7035,0.014897249,0.206302424,0.284795461,0.285452278,0.208552587
7036,0.014895132,0.206308011,0.284786516,0.285456865,0.208553475
7037,0.014855390,0.206395336,0.284586483,0.285572773,0.208590018
7038,0.014855386,0.206395359,0.284586470,0.285572798,0.208589987
7039,0.005914202,0.235342226,0.424414777,0.214870931,0.119457865
7040,0.014880125,0.206344061,0.284716651,0.285495233,0.208563929
7041,0.014910593,0.206273177,0.284863657,0.285412876,0.208539697
7042,0.014843869,0.206421832,0.284533479,0.285602867,0.208597953
7043,0.014901102,0.206293992,0.284816299,0.285440351,0.208548256
7044,0.014860846,0.206383080,0.284614117,0.285556892,0.208585066
7045,0.014860857,0.206384029,0.284615398,0.285555561,0.208584155
7046,0.005902340,0.235372824,0.424700653,0.214717641,0.119306543
7047,0.014887530,0.206323902,0.284746684,0.285480468,0.208561417
7048,0.014916881,0.206260352,0.284896294,0.285393215,0.208533257
7049,0.014855229,0.206395565,0.284585440,0.285573315,0.208590451
7050,0.014871912,0.206373140,0.284873248,0.285423503,0.208458197
7051,0.014899811,0.206297768,0.284822910,0.285437626,0.208541884
7052,0.014845769,0.206417924,0.284540697,0.285598414,0.208597195
7053,0.014863011,0.206378745,0.284629622,0.285548372,0.208580250
7054,0.014895125,0.206308014,0.284786497,0.285456883,0.208553481
7055,0.014845828,0.206419741,0.284544540,0.285594909,0.208594982
7056,0.014856670,0.206393575,0.284594626,0.285567376,0.208587753
7057,0.014919738,0.206254017,0.284910607,0.285385017,0.208530622
7058,0.014895134,0.206308020,0.284786519,0.285456860,0.208553467
7059,0.015178953,0.203176600,0.281612511,0.288935241,0.211096695
7060,0.005914166,0.235342326,0.424415644,0.214870459,0.119457404
7061,0.014919010,0.206255632,0.284906921,0.285387091,0.208531346
7062,0.015182507,0.203169063,0.281629894,0.288925036,0.211093499
7063,0.014853463,0.206399756,0.284577075,0.285578157,0.208591548
7064,0.014916071,0.206262032,0.284892011,0.285395757,0.208534130
7065,0.014855404,0.206395441,0.284586589,0.285572665,0.208589902
7066,0.014919011,0.206255621,0.284906910,0.285387103,0.208531355
7067,0.014866703,0.206370897,0.284644584,0.285538733,0.208579083
7068,0.014872441,0.206371402,0.284867664,0.285426056,0.208462437
7069,0.014913199,0.206269324,0.284879374,0.285402431,0.208535671
7070,0.014913202,0.206269308,0.284879352,0.285402453,0.208535685
7071,0.014901097,0.206294056,0.284816389,0.285440307,0.208548151
7072,0.014855391,0.206395331,0.284586470,0.285572779,0.208590029
7073,0.014855401,0.206395107,0.284586295,0.285572866,0.208590331
7074,0.014895130,0.206308018,0.284786507,0.285456871,0.208553473
7075,0.015182502,0.203169061,0.281629878,0.288925058,0.211093499
7076,0.014879476,0.206341607,0.284706294,0.285503757,0.208568865
7077,0.014872541,0.206371080,0.284866537,0.285426564,0.208463278
7078,0.014850548,0.206406167,0.284562452,0.285586580,0.208594252
7079,0.014850555,0.206405961,0.284562252,0.285586690,0.208594542
7080,0.014915061,0.206264226,0.284886892,0.285398725,0.208535096
7081,0.014916882,0.206260350,0.284896316,0.285393204,0.208533248
7082,0.014856676,0.206393550,0.284594637,0.285567370,0.208587767
7083,0.014898326,0.206300989,0.284802854,0.285447397,0.208550434
7084,0.014879357,0.206342841,0.284707468,0.285502538,0.208567796
7085,0.014896766,0.206304374,0.284794692,0.285452107,0.208552060
7086,0.014860854,0.206384063,0.284615382,0.285555572,0.208584129
7087,0.014845671,0.206419031,0.284541813,0.285597184,0.208596301
7088,0.014901051,0.206294230,0.284817029,0.285440003,0.208547687
7089,0.014866702,0.206371192,0.284644863,0.285538543,0.208578701
7090,0.014901397,0.206294283,0.284830547,0.285433162,0.208540613
7091,0.014863250,0.206378012,0.284627185,0.285549454,0.208582098
7092,0.014916070,0.206262026,0.284892013,0.285395756,0.208534136
7093,0.014901155,0.206293797,0.284815745,0.285440615,0.208548688
7094,0.014916888,0.206260327,0.284896303,0.285393215,0.208533267
7095,0.014856673,0.206393404,0.284594461,0.285567461,0.208588001
7096,0.014887801,0.206324148,0.284749608,0.285478153,0.208560291
7097,0.014863093,0.206378463,0.284628679,0.285548810,0.208580954
7098,0.014916885,0.206260342,0.284896295,0.285393214,0.208533264
7099,0.014901041,0.206294185,0.284816957,0.285440059,0.208547759
7100,0.014910649,0.206273002,0.284863061,0.285413141,0.208540147
7101,0.014856668,0.206393580,0.284594643,0.285567369,0.208587741
7102,0.014898315,0.206301004,0.284802859,0.285447395,0.208550427
7103,0.014910608,0.206273118,0.284863493,0.285412938,0.208539842
7104,0.014862875,0.206379217,0.284631241,0.285547603,0.208579064
7105,0.014916072,0.206262013,0.284891992,0.285395781,0.208534142
7106,0.014845678,0.206418980,0.284541807,0.285597182,0.208596354
7107,0.015182502,0.203169061,0.281629878,0.288925058,0.211093499
7108,0.014871401,0.206359594,0.284666019,0.285527024,0.208575962
7109,0.014916070,0.206262019,0.284891994,0.285395770,0.208534147
7110,0.014898324,0.206300967,0.284802823,0.285447430,0.208550456
7111,0.014871405,0.206359460,0.284665890,0.285527089,0.208576157
7112,0.014896762,0.206304408,0.284794693,0.285452129,0.208552009
7113,0.014853468,0.206399479,0.284576839,0.285578301,0.208591913
7114,0.014850583,0.206406199,0.284562594,0.285586430,0.208594194
7115,0.014860852,0.206384062,0.284615401,0.285555570,0.208584115
7116,0.014845830,0.206419529,0.284544317,0.285595010,0.208595314
7117,0.014896783,0.206304348,0.284794767,0.285452091,0.208552011
7118,0.014910602,0.206273167,0.284863605,0.285412890,0.208539737
7119,0.014916882,0.206260343,0.284896311,0.285393214,0.208533250
7120,0.014843993,0.206421543,0.284532358,0.285603320,0.208598786
7121,0.014901186,0.206294973,0.284832801,0.285432132,0.208538908
7122,0.014909334,0.206276892,0.284859910,0.285414530,0.208539334
7123,0.014845824,0.206419732,0.284544501,0.285594917,0.208595026
7124,0.014910613,0.206273114,0.284863434,0.285412979,0.208539860
7125,0.014845770,0.206417922,0.284540688,0.285598417,0.208597202
7126,0.014871400,0.206359609,0.284666034,0.285527007,0.208575950
7127,0.014910609,0.206273140,0.284863517,0.285412928,0.208539806
7128,0.014860845,0.206383257,0.284614130,0.285556904,0.208584862
7129,0.014860865,0.206384082,0.284615458,0.285555490,0.208584106
7130,0.014916882,0.206260344,0.284896282,0.285393218,0.208533273
7131,0.014872541,0.206371082,0.284866530,0.285426567,0.208463280
7132,0.014850544,0.206406193,0.284562441,0.285586605,0.208594216
7133,0.005914234,0.235341949,0.424414115,0.214871328,0.119458373
7134,0.014915059,0.206264252,0.284886921,0.285398709,0.208535059
7135,0.014898318,0.206301075,0.284802932,0.285447346,0.208550329
7136,0.014871842,0.206374097,0.284874347,0.285422243,0.208457470
7137,0.014895128,0.206307992,0.284786491,0.285456887,0.208553502
7138,0.014896773,0.206304339,0.284794665,0.285452118,0.208552105
7139,0.014910632,0.206273057,0.284863214,0.285413074,0.208540023
7140,0.014899567,0.206298574,0.284825521,0.285436429,0.208539910
7141,0.014871409,0.206359432,0.284665887,0.285527082,0.208576190
7142,0.014916072,0.206262011,0.284891988,0.285395783,0.208534146
7143,0.014916882,0.206260350,0.284896286,0.285393220,0.208533263
7144,0.014863039,0.206378580,0.284629108,0.285548642,0.208580630
7145,0.014844032,0.206421349,0.284531885,0.285603569,0.208599165
7146,0.014910649,0.206272997,0.284863052,0.285413154,0.208540149
7147,0.014895138,0.206307938,0.284786453,0.285456889,0.208553581
7148,0.014916070,0.206262036,0.284892017,0.285395754,0.208534123
7149,0.014862892,0.206379056,0.284630674,0.285547935,0.208579443
7150,0.014855224,0.206395574,0.284585418,0.285573352,0.208590432
7151,0.014909332,0.206276925,0.284859937,0.285414519,0.208539286
7152,0.014871343,0.206359669,0.284666628,0.285526727,0.208575633
7153,0.014919837,0.206252902,0.284909486,0.285386256,0.208531519
7154,0.014887527,0.206323857,0.284746631,0.285480527,0.208561459
7155,0.014919729,0.206254108,0.284910701,0.285384914,0.208530548
7156,0.014866694,0.206371091,0.284644729,0.285538653,0.208578832
7157,0.014909357,0.206276812,0.284859685,0.285414634,0.208539511
7158,0.014850564,0.206406281,0.284562565,0.285586464,0.208594126
7159,0.014916073,0.206262012,0.284891992,0.285395778,0.208534145
7160,0.014913196,0.206269343,0.284879398,0.285402414,0.208535649
7161,0.014855218,0.206395764,0.284585602,0.285573253,0.208590164
7162,0.014919739,0.206253945,0.284910568,0.285385031,0.208530717
7163,0.014871353,0.206359774,0.284666481,0.285526813,0.208575579
7164,0.014900056,0.206297004,0.284820335,0.285438775,0.208543830
7165,0.014916884,0.206260339,0.284896311,0.285393212,0.208533255
7166,0.014872557,0.206371074,0.284866569,0.285426521,0.208463279
7167,0.014916070,0.206262018,0.284891985,0.285395785,0.208534143
7168,0.014916882,0.206260350,0.284896286,0.285393219,0.208533263
