id,no answer,very important,quite important,not important,not at all important
4359,0.005693566,0.181804880,0.624926031,0.165695265,0.021880213
4360,0.009873389,0.132516667,0.595288336,0.222107083,0.040214539
4361,0.001588242,0.701711476,0.258640915,0.034551635,0.003507753
4362,0.003601640,0.240551278,0.676676154,0.073604651,0.005566244
4363,0.025530979,0.019711558,0.322663069,0.573851347,0.058243088
4364,0.001862190,0.003378483,0.006273156,0.144158885,0.844327331
4365,0.018902594,0.452650666,0.251360923,0.206423074,0.070662744
4366,0.020807628,0.151606947,0.434032112,0.135007858,0.258545518
4367,0.023685584,0.021415243,0.516755998,0.414665788,0.023477374
4368,0.002482444,0.002199909,0.009914073,0.598485291,0.386918336
4369,0.006988974,0.114738159,0.514095962,0.253274083,0.110902838
4370,0.003198634,0.610919058,0.294681162,0.064278834,0.026922345
4371,0.002580154,0.092263617,0.065701574,0.165696368,0.673758268
4372,0.001727070,0.330390513,0.622570515,0.041576017,0.003735868
4373,0.014530834,0.022131126,0.420973539,0.520721912,0.021642616
4374,0.002256754,0.017711112,0.257952154,0.605832040,0.116247997
4375,0.045055009,0.041402623,0.162915334,0.093279317,0.657347679
4376,0.002672720,0.606006980,0.325386405,0.051192723,0.014741152
4377,0.001560805,0.012411973,0.425163805,0.522892177,0.037971281
4378,0.007112263,0.236810669,0.519568264,0.136772901,0.099735834
4379,0.001769514,0.906239510,0.076758660,0.011898225,0.003333942
4380,0.002615318,0.003932300,0.008823248,0.197871596,0.786757529
4381,0.695004284,0.127081782,0.138439402,0.029399207,0.010075307
4382,0.001816342,0.860414445,0.110589080,0.023616185,0.003563988
4383,0.002130019,0.238236621,0.718729854,0.037202179,0.003701387
4384,0.002145551,0.190477595,0.757398725,0.044471383,0.005506762
4385,0.017303942,0.195783019,0.572793424,0.165340468,0.048779160
4386,0.008764536,0.014175191,0.313344687,0.621842563,0.041873023
4387,0.003889061,0.007579600,0.096915811,0.764199913,0.127415672
4388,0.001686436,0.946933866,0.035863597,0.012338543,0.003177417
4389,0.013135530,0.071122445,0.843129635,0.066357866,0.006254491
4390,0.001505774,0.720092356,0.257539988,0.017536333,0.003325616
4391,0.001287862,0.511946559,0.446976125,0.036477532,0.003311981
4392,0.001415135,0.557928562,0.371622622,0.063601688,0.005431935
4393,0.012235308,0.004931453,0.034827791,0.136337698,0.811667740
4394,0.004443003,0.021638038,0.306231230,0.605723143,0.061964557
4395,0.002466453,0.023129039,0.185580313,0.726473093,0.062351108
4396,0.007845707,0.043290574,0.862898648,0.076449335,0.009515658
4397,0.018849934,0.003301036,0.025227342,0.362326831,0.590294838
4398,0.004278609,0.296151668,0.670381129,0.025755884,0.003432665
4399,0.001397877,0.484926283,0.473413020,0.036280397,0.003982488
4400,0.002904396,0.002573836,0.038829442,0.760050535,0.195641711
4401,0.006593190,0.003244391,0.019975148,0.370046228,0.600141048
4402,0.001951538,0.003480067,0.006355782,0.143305272,0.844907284
4403,0.010677941,0.087281957,0.519609392,0.176877812,0.205552921
4404,0.002232901,0.003946727,0.006940039,0.222252622,0.764627695
4405,0.004889607,0.813572943,0.148097262,0.029771049,0.003669148
4406,0.001871638,0.002286890,0.018029941,0.527267873,0.450543731
4407,0.002314126,0.317757338,0.502342343,0.143335998,0.034250244
4408,0.058024287,0.010644916,0.312391996,0.453947783,0.164990991
4409,0.008809347,0.002364481,0.034240831,0.576284170,0.378301144
4410,0.038741436,0.164391622,0.129830450,0.435861558,0.231174961
4411,0.020194042,0.172703773,0.613354623,0.158183396,0.035564132
4412,0.032711983,0.004284225,0.026937131,0.116461910,0.819604754
4413,0.001910857,0.002717992,0.007044991,0.470247298,0.518078864
4414,0.006487912,0.019246113,0.103228420,0.566602111,0.304435343
4415,0.007212711,0.090662345,0.623919547,0.268048078,0.010157266
4416,0.003680278,0.283663660,0.671809375,0.037258547,0.003588167
4417,0.006100758,0.942073345,0.038278721,0.010737985,0.002809321
4418,0.008622151,0.103387170,0.659690499,0.126809686,0.101490438
4419,0.004096327,0.019115947,0.065723263,0.239384413,0.671680033
4420,0.002388588,0.004534477,0.008696848,0.078980133,0.905399978
4421,0.002016489,0.003656806,0.007409941,0.051032372,0.935884416
4422,0.002504308,0.022229314,0.455395848,0.478970289,0.040900279
4423,0.002588678,0.469699115,0.467861921,0.054412119,0.005438051
4424,0.001393276,0.469762683,0.478455812,0.045434549,0.004953688
4425,0.010788980,0.002735714,0.078493267,0.764715910,0.143266052
4426,0.006095554,0.006329693,0.097560219,0.746894956,0.143119588
4427,0.025919573,0.114483021,0.738879085,0.114812784,0.005905550
4428,0.012563948,0.002466840,0.045393471,0.692916095,0.246659651
4429,0.002493972,0.797546506,0.184539899,0.011829743,0.003589801
4430,0.005978033,0.228965804,0.541775703,0.182492495,0.040787973
4431,0.005266543,0.004185850,0.031090217,0.264418840,0.695038557
4432,0.001897070,0.003382937,0.006849448,0.044276748,0.943593740
4433,0.004994889,0.003628168,0.110338308,0.604966342,0.276072264
4434,0.001741154,0.721021891,0.245676696,0.027233103,0.004327212
4435,0.001629269,0.021104774,0.402834415,0.534794688,0.039636865
4436,0.004850756,0.003254376,0.015048894,0.385894388,0.590951562
4437,0.005188552,0.151088908,0.792949975,0.046186354,0.004586227
4438,0.004183372,0.479127705,0.410327375,0.059917387,0.046444174
4439,0.002631695,0.003444236,0.016670803,0.340145051,0.637108147
4440,0.009162158,0.003031959,0.028182449,0.421677589,0.537945867
4441,0.005423042,0.003795819,0.050101914,0.781160831,0.159518376
4442,0.003415364,0.002425329,0.015598809,0.551729143,0.426831305
4443,0.001707796,0.197180927,0.474190742,0.291222274,0.035698302
4444,0.003708102,0.002259845,0.011411117,0.505057573,0.477563322
4445,0.001980636,0.078166224,0.436074167,0.461661726,0.022117263
4446,0.003042759,0.494316012,0.419528514,0.061227683,0.021885009
4447,0.007445313,0.298432320,0.456969082,0.169939235,0.067214042
4448,0.006168387,0.020360710,0.471379012,0.476681799,0.025410101
4449,0.001815746,0.389091879,0.546180606,0.052153755,0.010758041
4450,0.006982802,0.003118376,0.016348183,0.331751406,0.641799212
4451,0.002187564,0.002380165,0.027202958,0.510977149,0.457252115
4452,0.002307255,0.008360135,0.243464857,0.682145059,0.063722663
4453,0.039554093,0.006351329,0.135721460,0.689821899,0.128551245
4454,0.008951296,0.024511183,0.470767647,0.448013783,0.047756065
4455,0.004182357,0.004333667,0.037041422,0.471907824,0.482534736
4456,0.006975515,0.127167106,0.732749701,0.127154872,0.005952789
4457,0.001463190,0.723431587,0.251446843,0.019859048,0.003799259
4458,0.007111947,0.002542788,0.054433428,0.529259026,0.406652808
4459,0.006075334,0.227240175,0.432568133,0.313379675,0.020736707
4460,0.008085223,0.459649414,0.492578506,0.036036085,0.003650678
4461,0.001282065,0.620567322,0.336353332,0.038140405,0.003656825
4462,0.004806144,0.459395796,0.493690073,0.038832184,0.003275818
4463,0.002017663,0.534236968,0.428209573,0.031603720,0.003932072
4464,0.002229649,0.808283806,0.171204075,0.014632800,0.003649591
4465,0.003805251,0.506146550,0.472252131,0.015116204,0.002679810
4466,0.010434079,0.003941274,0.034933027,0.377119690,0.573571861
4467,0.002415081,0.006678665,0.153878957,0.709351420,0.127675861
4468,0.014302157,0.027867807,0.449568778,0.469966680,0.038294576
4469,0.008855036,0.002472173,0.020451013,0.478559583,0.489662260
4470,0.031479504,0.018562676,0.236958236,0.524333417,0.188666135
4471,0.934926331,0.011895536,0.018820146,0.025168313,0.009189804
4472,0.006385979,0.029710896,0.673128247,0.278464943,0.012309884
4473,0.002818160,0.181795627,0.522571564,0.263167113,0.029647468
4474,0.469274163,0.106502652,0.242324501,0.163047642,0.018851064
4475,0.001881579,0.757724345,0.192374647,0.043367047,0.004652346
4476,0.001459171,0.764489412,0.215257138,0.015263655,0.003530656
4477,0.001432364,0.499587327,0.421677291,0.057678089,0.019624928
4478,0.008237151,0.125241295,0.636108816,0.193217427,0.037195373
4479,0.003373081,0.483549267,0.420767188,0.060554739,0.031755742
4480,0.004674970,0.004136913,0.010034280,0.049817842,0.931336045
4481,0.020916419,0.631983876,0.284845561,0.054944761,0.007309345
4482,0.002476112,0.011707276,0.013064178,0.176941589,0.795810878
4483,0.002038526,0.023389526,0.517072737,0.413639635,0.043859556
4484,0.003637330,0.363870829,0.588100195,0.040880270,0.003511388
4485,0.005460102,0.018272761,0.042850051,0.059473626,0.873943508
4486,0.003801412,0.299633116,0.646847427,0.045691717,0.004026342
4487,0.004937625,0.004945573,0.161064148,0.773436368,0.055616293
4488,0.002121589,0.002131813,0.031718370,0.598702967,0.365325302
4489,0.007781962,0.002434972,0.033298112,0.537047863,0.419437051
4490,0.004719842,0.011124194,0.136672363,0.613938093,0.233545527
4491,0.011347712,0.045518521,0.419687063,0.473101825,0.050344978
4492,0.024495589,0.053155072,0.768496633,0.137021437,0.016831331
4493,0.024963768,0.365427405,0.559227765,0.046926457,0.003454574
4494,0.001597053,0.003199630,0.006214018,0.031138109,0.957851231
4495,0.009861524,0.028753171,0.056167826,0.511901319,0.393316150
4496,0.038077567,0.017596388,0.070061937,0.227661803,0.646602333
4497,0.001802639,0.406974465,0.558648765,0.029000392,0.003573670
4498,0.003162645,0.170986757,0.781318724,0.039874945,0.004656985
4499,0.022764836,0.176188365,0.509894788,0.235688105,0.055463873
4500,0.001435492,0.464220643,0.474170059,0.056664288,0.003509591
4501,0.010657897,0.003845433,0.172746733,0.656916559,0.155833364
4502,0.006391279,0.216419592,0.521022320,0.233639002,0.022527812
4503,0.001525103,0.543365896,0.435017377,0.017054388,0.003037163
4504,0.009358916,0.508660555,0.453580618,0.025382010,0.003017890
4505,0.096360303,0.005910725,0.077278197,0.707104146,0.113346621
4506,0.006481524,0.027130933,0.411648959,0.529338658,0.025399843
4507,0.006898776,0.002680107,0.131919220,0.786697090,0.071804844
4508,0.012517205,0.003123174,0.123285964,0.805431604,0.055642061
4509,0.290369719,0.624417424,0.067271918,0.014084063,0.003856901
4510,0.011433912,0.002454569,0.040680114,0.655576050,0.289855331
4511,0.003170658,0.005180905,0.031145545,0.175254852,0.785248041
4512,0.001944589,0.003587498,0.006893109,0.049108874,0.938465893
4513,0.007002700,0.051385757,0.597970426,0.325390249,0.018250959
4514,0.002473937,0.006583228,0.088743344,0.650049984,0.252149552
4515,0.001500635,0.816900849,0.166734636,0.011374133,0.003489734
4516,0.002464913,0.007820105,0.125683933,0.680468559,0.183562428
4517,0.002339110,0.018310947,0.105020992,0.660086215,0.214242712
4518,0.006365085,0.022616139,0.686105847,0.261092216,0.023820734
4519,0.002043284,0.382922232,0.571002424,0.039912660,0.004119418
4520,0.001952833,0.343291789,0.341789424,0.222200722,0.090765171
4521,0.029418737,0.030247428,0.083815932,0.472205669,0.384312242
4522,0.001910139,0.002613997,0.024555059,0.518563330,0.452357471
4523,0.026031040,0.114863217,0.798222065,0.056238055,0.004645699
4524,0.007618829,0.023862116,0.155168578,0.452537298,0.360813200
4525,0.023138238,0.161727116,0.054877784,0.215490773,0.544766068
4526,0.003944681,0.300236285,0.382947981,0.211143568,0.101727530
4527,0.009992459,0.002641218,0.031834822,0.779948413,0.175583079
4528,0.063457742,0.072646335,0.416850358,0.099351831,0.347693741
4529,0.003354591,0.211780757,0.753290415,0.027825400,0.003748856
4530,0.002613139,0.004269910,0.016722962,0.059294526,0.917099476
4531,0.002473980,0.002497661,0.040626086,0.834287882,0.120114341
4532,0.019461444,0.004719660,0.053394087,0.552914381,0.369510412
4533,0.001520003,0.483574033,0.477810442,0.033104870,0.003990667
4534,0.002323768,0.507779956,0.445827901,0.040774349,0.003294039
4535,0.023885394,0.016506152,0.181110725,0.710176408,0.068321310
4536,0.001308743,0.754534185,0.223506108,0.017481424,0.003169612
4537,0.002341609,0.003428250,0.016606340,0.364717841,0.612905920
4538,0.008646831,0.007515944,0.229515329,0.689581811,0.064740159
4539,0.010237424,0.132053688,0.592630565,0.225726351,0.039351981
4540,0.003847123,0.037974488,0.459511220,0.453175932,0.045491304
4541,0.013371554,0.003163575,0.066077083,0.776316285,0.141071558
4542,0.001721756,0.003070310,0.006270679,0.037472423,0.951464832
4543,0.011686220,0.002679997,0.105779544,0.722342312,0.157511964
4544,0.009707930,0.043456562,0.637024581,0.193506554,0.116304360
4545,0.002006254,0.002335791,0.033352915,0.548532963,0.413772047
4546,0.020220498,0.129536450,0.450028569,0.190702111,0.209512383
4547,0.016238581,0.079804614,0.788480401,0.110426791,0.005049672
4548,0.003681056,0.187743127,0.766475916,0.038474075,0.003625904
4549,0.010622338,0.090644635,0.426922411,0.344487995,0.127322644
4550,0.001956790,0.003489432,0.006791577,0.055159107,0.932603061
4551,0.004196231,0.190418199,0.708126903,0.068694338,0.028564336
4552,0.002645168,0.545102119,0.403881907,0.044125013,0.004245790
4553,0.005512329,0.449700952,0.455467552,0.060448486,0.028870629
4554,0.009987121,0.015279425,0.038722977,0.201595068,0.734415472
4555,0.003343287,0.003498763,0.007106633,0.040529881,0.945521474
4556,0.002334789,0.847512782,0.132774100,0.013416629,0.003961605
4557,0.001591542,0.003082090,0.006192575,0.034587968,0.954545856
4558,0.002285095,0.004143913,0.013833237,0.113222517,0.866515219
4559,0.087743819,0.234481603,0.556509614,0.078967452,0.042297546
4560,0.007764201,0.020663181,0.368025273,0.506381989,0.097165361
4561,0.005672497,0.107661240,0.836137176,0.046039391,0.004489661
4562,0.014726841,0.005510904,0.164002389,0.730075121,0.085684739
4563,0.001651701,0.003094264,0.006563466,0.031983435,0.956707120
4564,0.005507070,0.002817010,0.070625171,0.865869939,0.055180799
4565,0.016122580,0.009360664,0.038321037,0.446448326,0.489747405
4566,0.001463437,0.909274876,0.074352555,0.011584980,0.003324186
4567,0.001553789,0.951107264,0.033889081,0.010447692,0.003002199
4568,0.012681572,0.293840975,0.217167392,0.417800069,0.058509957
4569,0.001796066,0.002136016,0.018240364,0.471128732,0.506698847
4570,0.002351941,0.004945031,0.212058961,0.651669979,0.128974125
4571,0.002239465,0.661220312,0.269551784,0.060381934,0.006606536
4572,0.001557984,0.951960027,0.032147806,0.011398745,0.002935400
4573,0.014229302,0.134640783,0.636086106,0.173747063,0.041296814
4574,0.002683921,0.004786085,0.028318109,0.149055839,0.815156043
4575,0.001251364,0.612927079,0.370510399,0.012229454,0.003081776
4576,0.002619829,0.047127739,0.663332701,0.277512848,0.009406923
4577,0.060757730,0.003590565,0.222009733,0.675723910,0.037918109
4578,0.002698245,0.758146048,0.156056672,0.064440601,0.018658374
4579,0.018583195,0.418865621,0.446061194,0.103164084,0.013325833
4580,0.005193252,0.112735346,0.827679753,0.048209235,0.006182391
4581,0.005625193,0.083744355,0.826461971,0.075096995,0.009071508
4582,0.001390483,0.727999687,0.253249496,0.013992770,0.003367577
4583,0.009667337,0.215929046,0.569212735,0.108691201,0.096499667
4584,0.001713299,0.360052705,0.577791631,0.046548631,0.013893745
4585,0.001231513,0.581125975,0.403271049,0.011341479,0.003030078
4586,0.007932395,0.156578168,0.765462518,0.052853305,0.017173558
4587,0.002023491,0.003733059,0.007445133,0.069326758,0.917471588
4588,0.025021981,0.007795459,0.040881492,0.244452789,0.681848288
4589,0.018583464,0.116557807,0.460771203,0.307795644,0.096291870
4590,0.009708474,0.002608430,0.039580066,0.772961974,0.175141096
4591,0.002285853,0.686600089,0.252430677,0.045949224,0.012734150
4592,0.012537254,0.003506781,0.026666701,0.325312346,0.631976962
4593,0.002508385,0.802155554,0.180348024,0.011377521,0.003610546
4594,0.006358780,0.074309900,0.065558456,0.197785869,0.655986965
4595,0.023775322,0.002541008,0.127529651,0.698440492,0.147713527
4596,0.008796503,0.077218518,0.780193031,0.116806462,0.016985541
4597,0.001445763,0.657760441,0.260430127,0.062592372,0.017771371
4598,0.021371599,0.017715489,0.489508539,0.446425289,0.024979006
4599,0.003556746,0.843645632,0.126140296,0.023097334,0.003559984
4600,0.002419038,0.070823975,0.277395874,0.558503091,0.090858020
4601,0.003188272,0.111685008,0.560810149,0.272933751,0.051382817
4602,0.004880435,0.199019164,0.624563754,0.108968988,0.062567599
4603,0.006964569,0.023188734,0.510214448,0.446053833,0.013578412
4604,0.001333981,0.869900703,0.111483179,0.013539640,0.003742520
4605,0.011897619,0.263246626,0.575245619,0.105171002,0.044439159
4606,0.006226553,0.041578759,0.745841622,0.197474658,0.008878492
4607,0.038294073,0.002508015,0.146715686,0.688087642,0.124394581
4608,0.004290397,0.003679750,0.054249089,0.284570724,0.653210044
4609,0.005536805,0.329353303,0.613154948,0.047079880,0.004874968
4610,0.014977045,0.517303467,0.347514868,0.073598623,0.046606041
4611,0.031884771,0.032509200,0.424741447,0.402231812,0.108632818
4612,0.004107728,0.024486545,0.146381468,0.346529663,0.478494525
4613,0.002148523,0.003039623,0.068397067,0.394629687,0.531785131
4614,0.003934430,0.379162461,0.582277179,0.031236544,0.003389334
4615,0.009013750,0.020388646,0.436966270,0.494059771,0.039571591
4616,0.001701829,0.804456055,0.166594908,0.023377862,0.003869276
4617,0.004682132,0.003590961,0.252527624,0.620714009,0.118485235
4618,0.035476197,0.093598336,0.465552300,0.369660348,0.035712793
4619,0.002491983,0.004271930,0.143810615,0.799721420,0.049704153
4620,0.002042600,0.518456936,0.439375341,0.036921859,0.003203305
4621,0.001376122,0.900712192,0.084413283,0.010326138,0.003172368
4622,0.001222247,0.650759161,0.333984286,0.010996767,0.003037596
4623,0.009031287,0.002840352,0.019477783,0.460270315,0.508380294
4624,0.083907917,0.102722317,0.473810852,0.252610713,0.086948253
4625,0.003102738,0.020145651,0.399473459,0.538928390,0.038349763
4626,0.004278068,0.067113087,0.758910894,0.149632290,0.020065611
4627,0.001696243,0.030751167,0.501234710,0.453350782,0.012967192
4628,0.002640804,0.005462626,0.500893891,0.475389987,0.015612692
4629,0.001657216,0.346107602,0.596992970,0.048818883,0.006423297
4630,0.001419083,0.429034919,0.454549223,0.108372487,0.006624257
4631,0.002677683,0.721153378,0.254556090,0.017937325,0.003675557
4632,0.001343477,0.418276548,0.531996250,0.043217279,0.005166478
4633,0.001999541,0.012222423,0.379425496,0.586075425,0.020277137
4634,0.001727155,0.931388497,0.052026775,0.011603427,0.003254133
4635,0.002252678,0.252605051,0.530221939,0.115867488,0.099052884
4636,0.034286730,0.082185008,0.760833561,0.110507853,0.012186799
4637,0.001786382,0.381523103,0.567977548,0.043231461,0.005481455
4638,0.002555491,0.003709593,0.027037114,0.272566259,0.694131613
4639,0.004659010,0.015420813,0.347513765,0.522737980,0.109668449
4640,0.003165846,0.104600638,0.440386355,0.363770694,0.088076450
4641,0.002166741,0.003929282,0.007710656,0.172349364,0.813843966
4642,0.001649713,0.423104972,0.530092239,0.040987778,0.004165307
4643,0.025057653,0.004905327,0.029662825,0.162537292,0.777836919
4644,0.008243423,0.002193086,0.031235464,0.508096576,0.450231433
4645,0.001691235,0.937834799,0.045915496,0.011371884,0.003186458
4646,0.003453677,0.008057211,0.019108301,0.048623692,0.920757055
4647,0.001558216,0.839490175,0.141604245,0.013755162,0.003592148
4648,0.002367547,0.924263895,0.058531307,0.011787776,0.003049509
4649,0.002743135,0.505388737,0.464272648,0.024571100,0.003024410
4650,0.008387235,0.003351872,0.007918524,0.272782356,0.707560003
4651,0.003649760,0.127832383,0.777423084,0.076203048,0.014891750
4652,0.006772390,0.005974809,0.425322950,0.520640850,0.041288968
4653,0.001202419,0.506072819,0.449980825,0.039134741,0.003609274
4654,0.001650282,0.868005395,0.115865767,0.010628215,0.003850270
4655,0.001596670,0.003203530,0.005898468,0.032499839,0.956801534
4656,0.159390047,0.016689951,0.155373812,0.231642112,0.436904132
4657,0.001943032,0.002610853,0.409567565,0.562678099,0.023200503
4658,0.003224694,0.004455477,0.008664914,0.200083971,0.783570945
4659,0.001221131,0.569991350,0.348121464,0.056552377,0.024113772
4660,0.004595603,0.003540262,0.023715554,0.331561297,0.636587262
4661,0.009329704,0.040632393,0.177004039,0.411752254,0.361281633
4662,0.033416037,0.396670967,0.363423705,0.140287459,0.066201925
4663,0.079230919,0.063305467,0.755045056,0.080238849,0.022179725
4664,0.009524524,0.680204332,0.232662618,0.064866938,0.012741667
4665,0.038648438,0.048743557,0.346614242,0.462325871,0.103667885
4666,0.019294400,0.589994311,0.369744748,0.017684823,0.003281760
4667,0.004201541,0.034857914,0.532457888,0.417076409,0.011406329
4668,0.001924351,0.805725396,0.125711977,0.059864763,0.006773400
4669,0.004443701,0.080089740,0.453003049,0.353388488,0.109075032
4670,0.001810635,0.023629818,0.455476731,0.498250961,0.020831825
4671,0.001567103,0.820470929,0.163057297,0.011010161,0.003894652
4672,0.001376349,0.861467421,0.118810721,0.014414039,0.003931433
4673,0.004423240,0.004282576,0.043864362,0.536543131,0.410886705
4674,0.005261787,0.421336681,0.454069853,0.102999009,0.016332665
4675,0.002218771,0.244847342,0.701619565,0.046228178,0.005086116
4676,0.001248943,0.525051594,0.439681858,0.030721659,0.003295946
4677,0.004433420,0.014844589,0.186317489,0.662471533,0.131932989
4678,0.001398972,0.516542971,0.462600946,0.016483348,0.002973770
4679,0.014241388,0.002751017,0.161548883,0.734752476,0.086706206
4680,0.002056950,0.712366581,0.252681285,0.029553754,0.003341455
4681,0.018740674,0.138591394,0.775287449,0.062152993,0.005227522
4682,0.003735434,0.002217307,0.024907088,0.563341677,0.405798465
4683,0.002422041,0.340837538,0.617900252,0.034738496,0.004101669
4684,0.002521638,0.370206684,0.596741915,0.027255768,0.003273912
4685,0.005375331,0.157675654,0.732795000,0.098816752,0.005337256
4686,0.003998654,0.002450684,0.037979409,0.666708767,0.288862437
4687,0.015068650,0.011846621,0.066142552,0.822079659,0.084862456
4688,0.007992009,0.327027559,0.446166277,0.132022396,0.086791813
4689,0.002225924,0.002236650,0.032676458,0.645623744,0.317237258
4690,0.001290255,0.649092078,0.335443348,0.011253023,0.002921265
4691,0.027238255,0.025455408,0.811067402,0.095455967,0.040782999
4692,0.001411544,0.739026368,0.241409048,0.014734469,0.003418584
4693,0.008292310,0.527432740,0.091335028,0.130730540,0.242209449
4694,0.005779793,0.071374677,0.533403039,0.277079195,0.112363316
4695,0.003076845,0.088083796,0.818698168,0.083376594,0.006764609
4696,0.002294572,0.506065607,0.448962122,0.039487615,0.003190088
4697,0.012244945,0.041116443,0.720917702,0.209847137,0.015873710
4698,0.009970081,0.003356110,0.027888315,0.368371695,0.590413809
4699,0.013251681,0.100812875,0.805402935,0.066359095,0.014173435
4700,0.001684437,0.945811570,0.037006311,0.012323920,0.003173651
4701,0.010959242,0.002719931,0.035321780,0.803192019,0.147807047
4702,0.005601924,0.084742442,0.752188385,0.144076169,0.013391042
4703,0.009349698,0.162601963,0.391895473,0.276330322,0.159822538
4704,0.001851426,0.182468355,0.708947420,0.100725003,0.006007745
4705,0.033193711,0.006910038,0.116998442,0.372102380,0.470795393
4706,0.001403874,0.561158240,0.412221819,0.022153160,0.003062906
4707,0.002926552,0.341622353,0.606152475,0.044971492,0.004327168
4708,0.019604303,0.003775253,0.030900847,0.274620414,0.671099186
4709,0.002462616,0.002570237,0.060473721,0.822607875,0.111885637
4710,0.007257772,0.042418662,0.812129498,0.121293776,0.016900351
4711,0.003480598,0.023746658,0.177234799,0.733828723,0.061709244
4712,0.078902826,0.405429870,0.456653357,0.054121770,0.004892032
4713,0.009133297,0.002762428,0.136565924,0.793658435,0.057879880
4714,0.003501829,0.796255827,0.154221967,0.041104119,0.004916160
4715,0.005609470,0.066185914,0.808805883,0.098449647,0.020949030
4716,0.005923532,0.004809705,0.019300386,0.241603643,0.728362799
4717,0.003210886,0.393580496,0.572562933,0.027162625,0.003483091
4718,0.009309304,0.099585623,0.787266076,0.096949145,0.006889896
4719,0.012012029,0.008041401,0.114579514,0.798756361,0.066610657
4720,0.005491870,0.002736964,0.050522432,0.783599794,0.157648966
4721,0.011482850,0.022124836,0.457835764,0.469449341,0.039107211
4722,0.003231728,0.141918108,0.796637297,0.051622648,0.006590170
4723,0.026029324,0.030140268,0.152296305,0.245469227,0.546064854
4724,0.001489400,0.885143280,0.096197352,0.013783698,0.003386297
4725,0.002304537,0.003334380,0.009608543,0.360640973,0.624111533
4726,0.007056945,0.019949606,0.543755412,0.407108575,0.022129474
4727,0.021479087,0.024203703,0.453810602,0.458286107,0.042220477
4728,0.005040679,0.004700419,0.009091042,0.164813355,0.816354454
4729,0.005941747,0.019492248,0.100093611,0.716373682,0.158098727
4730,0.005226179,0.481972218,0.468921721,0.039699364,0.004180552
4731,0.001769117,0.266152143,0.681731999,0.044997688,0.005349062
4732,0.004190593,0.002142487,0.022957945,0.523437858,0.447271049
4733,0.001568689,0.782546043,0.200715810,0.011425914,0.003743459
4734,0.014809433,0.133297592,0.788362622,0.057308670,0.006221539
4735,0.002179884,0.272868633,0.689322591,0.031211417,0.004417428
4736,0.029874848,0.028382113,0.815693557,0.116969302,0.009080170
4737,0.001314712,0.507146835,0.468244135,0.020423325,0.002871037
4738,0.002181738,0.002223667,0.023039781,0.590681553,0.381873280
4739,0.005372578,0.023141511,0.468538493,0.379897535,0.123049855
4740,0.001962794,0.002953021,0.006999207,0.227575392,0.760509610
4741,0.003797319,0.050297108,0.705651522,0.220348090,0.019905942
4742,0.010200431,0.006719731,0.044077896,0.358663738,0.580338180
4743,0.005362683,0.157078102,0.787496924,0.045868736,0.004193474
4744,0.002227589,0.024165176,0.161236331,0.611622155,0.200748742
4745,0.003941960,0.035155118,0.562422097,0.386116415,0.012364428
4746,0.014475493,0.876856744,0.091399521,0.013969688,0.003298510
4747,0.004762120,0.021502962,0.187077552,0.614337087,0.172320276
4748,0.013682171,0.002847482,0.017373798,0.442502439,0.523594081
4749,0.008512658,0.013139257,0.061436042,0.468292922,0.448619157
4750,0.008039754,0.024907289,0.090762489,0.495543092,0.380747408
4751,0.005112522,0.004373001,0.008825663,0.140875891,0.840812922
4752,0.004119737,0.192528352,0.459389836,0.287765115,0.056196917
4753,0.001636132,0.945345581,0.037393920,0.012623162,0.003001241
4754,0.001459192,0.755528510,0.222931251,0.015913071,0.004168069
4755,0.001389899,0.748809159,0.234192997,0.012330725,0.003277277
4756,0.003161964,0.062496655,0.813577235,0.114454716,0.006309418
4757,0.037979297,0.014797358,0.166929424,0.727356493,0.052937429
4758,0.002078915,0.234183013,0.722134054,0.037333287,0.004270757
4759,0.007306257,0.005880344,0.121515058,0.374433577,0.490864784
4760,0.001678333,0.915176451,0.068697885,0.011285132,0.003162150
4761,0.003160633,0.060421072,0.814312875,0.114600986,0.007504478
4762,0.023306327,0.018608626,0.249858364,0.592415094,0.115811557
4763,0.001421626,0.819614708,0.159678206,0.015842505,0.003442999
4764,0.002158742,0.580019176,0.404336333,0.010922267,0.002563455
4765,0.005368957,0.005456292,0.015104031,0.077233382,0.896837413
4766,0.002089567,0.503442705,0.449849039,0.038421430,0.006197216
4767,0.010991869,0.078392856,0.622488618,0.219468266,0.068658412
4768,0.001510040,0.488328576,0.465212733,0.041505206,0.003443482
4769,0.001507299,0.918993235,0.063842073,0.012230308,0.003426993
4770,0.005462281,0.032046422,0.132248789,0.692357659,0.137884885
4771,0.003156507,0.043027759,0.592727363,0.351435691,0.009652768
4772,0.002843708,0.138191104,0.820508003,0.034645069,0.003812126
4773,0.012101746,0.463902712,0.430700541,0.063571788,0.029723188
4774,0.002036218,0.003631070,0.006839647,0.135682642,0.851810455
4775,0.060414560,0.006311457,0.255675107,0.653485358,0.024113560
4776,0.002078779,0.003706970,0.007251325,0.111051999,0.875910938
4777,0.001401695,0.902529955,0.081507944,0.011373426,0.003186890
4778,0.005470437,0.390352666,0.546097696,0.053227484,0.004851630
4779,0.014447269,0.221497282,0.474956483,0.238323525,0.050775494
4780,0.026076905,0.121810108,0.585574985,0.164475530,0.102062427
4781,0.006755403,0.048421491,0.056248456,0.140611768,0.747962892
